CustomerID,Recency,Frequency,Monetary,CountryGroup,prediction
17920,4,17,4119.499980144203,United Kingdom,4
12662,0,11,3849.780017852783,Germany,0
15743,16,4,775.9599951803684,United Kingdom,4
12915,148,2,363.649995803833,United Kingdom,4
16495,3,3,648.2599941790104,United Kingdom,4
14035,28,5,1428.0200124382973,United Kingdom,4
14062,9,12,10464.8500213027,United Kingdom,4
15855,136,5,712.2399968504906,United Kingdom,4
18149,50,3,612.0799943804741,United Kingdom,4
17691,358,2,290.4000015258789,United Kingdom,4
13669,50,2,218.55000019073486,United Kingdom,4
16150,42,5,2053.019995689392,United Kingdom,4
14585,50,1,157.04999828338623,United Kingdom,4
12812,44,1,229.6400008201599,Other,0
14336,16,4,1614.9099967479706,United Kingdom,4
15577,151,3,258.8799969255924,United Kingdom,4
15843,303,1,118.95000267028809,United Kingdom,4
14055,106,1,725.6399993896484,United Kingdom,4
13370,371,1,754.8700065612793,United Kingdom,4
17022,31,1,70.99999856948853,United Kingdom,4
14356,79,2,701.2299947738647,United Kingdom,4
16372,33,2,355.72999808192253,United Kingdom,4
16402,264,2,293.44999849796295,United Kingdom,4
13561,215,1,141.85999763011932,United Kingdom,4
17349,179,1,98.24999952316284,United Kingdom,4
13741,71,3,668.4300022125244,United Kingdom,4
15379,169,7,3703.2900228500366,United Kingdom,4
16108,84,1,842.4999947547913,United Kingdom,4
16726,26,5,1358.7399914562702,United Kingdom,4
15860,40,8,965.1599986553192,United Kingdom,4
17701,252,1,417.95000076293945,United Kingdom,4
14112,22,7,2915.149984359741,United Kingdom,4
14755,9,11,5010.280002593994,United Kingdom,4
16062,9,4,1153.619990348816,United Kingdom,4
16383,74,2,643.7599954307079,United Kingdom,4
16201,3,4,1863.469983100891,United Kingdom,4
16030,309,1,331.23999667167664,United Kingdom,4
14937,56,3,1621.879997253418,Other,0
16445,33,1,230.50999879837036,United Kingdom,4
17371,17,3,418.39999771118164,United Kingdom,4
17700,16,4,2534.639992713928,United Kingdom,4
13946,79,3,561.5699973106384,United Kingdom,4
18095,312,2,580.0499963760376,United Kingdom,4
14536,259,1,170.94999849796295,United Kingdom,4
14889,336,1,135.9000015258789,United Kingdom,4
17864,12,3,554.8499989509583,United Kingdom,4
13645,120,1,252.10000228881836,United Kingdom,4
14538,64,2,388.25,United Kingdom,4
15174,322,1,135.74999976158142,United Kingdom,4
14632,262,1,114.55999946594238,United Kingdom,4
17675,1,31,20374.279990196228,United Kingdom,4
16016,3,8,1465.509995996952,United Kingdom,4
16607,17,14,3347.7099862098694,United Kingdom,4
14562,3,18,5006.769997268915,United Kingdom,4
14905,157,2,616.1499938964844,United Kingdom,4
17105,159,2,665.7799972295761,United Kingdom,4
14985,198,2,292.00999706983566,United Kingdom,4
15609,184,1,298.48000144958496,United Kingdom,4
18022,35,1,612.7199963033199,United Kingdom,4
12791,373,1,192.60000610351562,Other,0
16143,3,6,2424.940005302429,United Kingdom,4
12752,81,1,4366.779999732971,Other,0
15483,161,4,225.2599972486496,United Kingdom,4
16861,59,2,173.76000213623047,United Kingdom,4
12740,63,1,427.59999656677246,France,0
16120,59,4,1309.1399940252304,United Kingdom,4
15276,66,1,128.62999948859215,United Kingdom,4
17140,247,1,454.12000197172165,United Kingdom,4
15304,60,8,694.4000034332275,United Kingdom,4
17891,162,1,203.8599977493286,United Kingdom,4
15308,274,1,310.4699993133545,United Kingdom,4
14364,108,8,3717.3499898910522,United Kingdom,4
14162,173,2,289.35999822616577,United Kingdom,4
13549,25,7,918.1999959945679,United Kingdom,4
13516,21,3,1389.4099855422974,United Kingdom,4
14193,67,2,853.3900012969971,United Kingdom,4
16565,364,1,173.70000076293945,United Kingdom,4
12658,18,1,686.0499963760376,Germany,0
12902,264,1,138.6800022125244,United Kingdom,4
13301,103,4,618.0899982154369,United Kingdom,4
17049,2,9,5655.029954433441,United Kingdom,4
16426,2,10,1863.7599849700928,United Kingdom,4
13875,53,5,1786.789987564087,United Kingdom,4
13199,3,38,9817.119944572449,United Kingdom,4
15095,103,4,1370.599998474121,United Kingdom,4
16509,296,1,363.7000045776367,United Kingdom,4
14292,7,9,4871.930010795593,United Kingdom,4
17629,5,8,1814.1199942827225,United Kingdom,4
17893,225,1,107.20999872684479,United Kingdom,4
16233,71,3,536.6799993515015,United Kingdom,4
12717,151,2,1030.9799962043762,Other,0
15050,25,3,1737.690002143383,United Kingdom,4
18056,288,1,363.6499996185303,United Kingdom,4
13455,24,2,1058.3399991989136,United Kingdom,4
16479,10,2,300.8299979567528,United Kingdom,4
14965,96,2,596.0899938941002,United Kingdom,4
16747,37,2,836.060001373291,United Kingdom,4
13659,205,2,1562.9999977946281,United Kingdom,4
17984,145,1,152.67999857664108,United Kingdom,4
15462,94,3,234.5999984741211,United Kingdom,4
18006,23,1,444.68000078201294,United Kingdom,4
13816,23,2,571.670000076294,Germany,0
13823,18,2,957.6600131988525,United Kingdom,4
15147,240,1,623.4999904632568,United Kingdom,4
13748,95,5,948.2499980926514,United Kingdom,4
15356,31,10,2718.0299786627293,United Kingdom,4
14569,1,1,227.3900030851364,United Kingdom,4
15129,50,11,3447.400004386902,United Kingdom,4
17642,119,2,712.2899932861328,United Kingdom,4
17354,50,1,1393.0600018501282,United Kingdom,4
13709,3,13,6307.65000295639,United Kingdom,4
14152,75,2,621.289999961853,United Kingdom,4
14703,14,1,318.17000007629395,United Kingdom,4
14229,51,3,1547.1999969482422,United Kingdom,4
15901,16,3,351.7299991697073,United Kingdom,4
14511,11,5,1314.8099966049194,United Kingdom,4
17978,365,1,300.9200060367584,United Kingdom,4
13061,72,1,248.60999870300293,United Kingdom,4
15540,11,1,213.30000114440918,United Kingdom,4
14270,331,1,492.6500015258789,United Kingdom,4
15251,9,11,10484.990016937256,United Kingdom,4
17299,11,4,656.6099976301193,United Kingdom,4
15163,18,2,304.47000324726105,United Kingdom,4
16455,63,7,1841.1799992322922,United Kingdom,4
15813,207,2,1303.9099988937378,United Kingdom,4
15570,7,12,4148.819998204708,United Kingdom,4
18159,301,1,530.1500043869019,United Kingdom,4
13183,7,9,3957.7800486683846,United Kingdom,4
16218,29,7,3084.679988861084,United Kingdom,4
15018,38,3,496.2100009918213,United Kingdom,4
17650,21,1,166.0800018310547,United Kingdom,4
16727,364,1,256.32000118494034,United Kingdom,4
14714,24,1,160.18999898433685,United Kingdom,4
12951,8,6,1064.0700058937073,United Kingdom,4
16499,360,2,365.4500036239624,United Kingdom,4
16403,312,1,177.49999809265137,United Kingdom,4
16190,40,1,215.0800018310547,United Kingdom,4
15653,92,2,877.4400014877319,United Kingdom,4
14682,187,2,52.0,United Kingdom,4
12562,8,7,3781.7399682998657,France,0
15805,23,17,5488.17999124527,United Kingdom,4
14251,1,5,2879.6999883651733,United Kingdom,4
16441,67,2,381.20000076293945,United Kingdom,4
14741,11,6,1400.3400058746338,United Kingdom,4
15620,56,3,1553.1799907684326,United Kingdom,4
18160,57,2,638.0600004196167,United Kingdom,4
17454,192,4,517.5299921929836,United Kingdom,4
13827,57,3,409.7999986410141,United Kingdom,4
16614,182,1,506.18999767303467,United Kingdom,4
13146,26,1,228.9099999666214,United Kingdom,4
14359,19,3,912.1799974441528,United Kingdom,4
15019,266,1,252.8099989593029,United Kingdom,4
13885,189,2,506.80000162124634,United Kingdom,4
18156,12,2,675.6399958133698,United Kingdom,4
18053,70,1,300.0200004577637,United Kingdom,4
16311,17,2,616.2599940299988,United Kingdom,4
14806,75,1,193.39000034332275,United Kingdom,4
16239,56,2,414.19999504089355,United Kingdom,4
14205,16,2,466.69999504089355,United Kingdom,4
16049,40,3,1074.8099942952394,United Kingdom,4
13928,10,4,464.57000064849854,United Kingdom,4
17068,12,21,4552.139970779419,United Kingdom,4
17373,40,4,646.920000731945,United Kingdom,4
14482,18,6,2022.809984460473,United Kingdom,4
15671,18,7,2657.1300230026245,United Kingdom,4
17203,35,6,3560.0799897015095,United Kingdom,4
15058,25,11,2102.539994031191,United Kingdom,4
14735,3,32,6065.689984321594,United Kingdom,4
17813,14,5,1698.069987565279,United Kingdom,4
14441,0,4,1712.8900003433228,United Kingdom,4
16656,22,15,8625.800058364868,United Kingdom,4
13203,9,4,869.4599986076355,United Kingdom,4
18210,1,6,2621.3799929618835,United Kingdom,4
16216,267,1,914.9300017356873,United Kingdom,4
12667,58,1,620.1300024986267,Finland,1
16276,176,1,810.5999908447266,United Kingdom,4
12557,16,5,11990.960063934326,Spain,1
13730,135,2,752.5999956130981,United Kingdom,4
14057,23,17,6211.659960508347,United Kingdom,4
12556,50,2,599.5599963963032,Spain,3
17062,313,4,533.3299970626831,United Kingdom,4
17131,5,5,2463.1700036525726,United Kingdom,4
15881,312,5,501.3899988234043,United Kingdom,4
14968,30,1,147.59000059962273,United Kingdom,4
14245,219,2,1693.449993133545,United Kingdom,4
13005,173,2,513.6999988555908,United Kingdom,4
18170,33,3,980.310001373291,United Kingdom,4
14850,311,1,325.75000047683716,United Kingdom,4
12520,79,5,2634.2599952220917,Germany,0
13940,17,4,839.1399989128113,United Kingdom,4
16947,235,1,406.4800024032593,United Kingdom,4
14377,191,2,617.0499992370605,United Kingdom,4
13259,61,1,283.1799972206354,United Kingdom,4
13803,255,1,277.07000064849854,United Kingdom,4
12882,9,2,1463.040054321289,United Kingdom,4
12851,96,1,131.80999971926212,United Kingdom,4
16706,37,3,531.3499949723482,United Kingdom,4
16283,5,5,1570.8100006580353,United Kingdom,4
16293,21,10,2248.99001455307,United Kingdom,4
15449,26,3,974.5200009346008,United Kingdom,4
16191,2,13,5180.520001411438,United Kingdom,4
17625,18,4,2020.399994701147,United Kingdom,4
14051,0,23,15610.390113830566,United Kingdom,4
12952,5,4,1387.7900013923645,United Kingdom,4
16697,241,1,112.74999982118607,United Kingdom,4
15116,17,4,1352.7500004768372,United Kingdom,4
17297,17,1,128.17999917268753,United Kingdom,4
14869,8,2,721.4499953985214,United Kingdom,4
15361,361,1,418.92000102996826,United Kingdom,4
17252,116,2,348.9099979996681,United Kingdom,4
12628,4,3,786.4599981307983,Germany,0
15510,330,1,250.0,United Kingdom,4
12650,3,1,314.4400043487549,France,0
16063,260,1,335.32000160217285,United Kingdom,4
16116,211,1,612.7799990177155,United Kingdom,4
17367,238,1,167.54999923706055,United Kingdom,4
16969,39,3,650.4100027084351,United Kingdom,4
13134,85,4,1793.5799989700317,United Kingdom,4
14555,57,2,312.54000186920166,United Kingdom,4
13862,18,8,2209.3599891662598,United Kingdom,4
16464,19,3,1298.6599978506565,United Kingdom,4
13555,73,4,4098.879979252815,United Kingdom,4
14415,1,13,5855.569939941168,United Kingdom,4
17109,29,6,881.290003657341,United Kingdom,4
13711,218,2,252.05999851226807,United Kingdom,4
17358,303,2,360.81000113487244,United Kingdom,4
16356,197,3,211.7699989080429,United Kingdom,4
15971,17,12,4199.850012779236,United Kingdom,4
14277,15,3,4188.000002622604,France,0
13316,37,4,5732.930022135377,United Kingdom,4
15603,78,1,48.48000144958496,United Kingdom,4
13951,176,3,674.4499998092651,United Kingdom,4
16832,184,3,199.14999961853027,United Kingdom,4
15523,84,1,412.01000022888184,United Kingdom,4
17667,66,5,2055.50998878479,United Kingdom,4
17968,373,1,265.1000007092953,United Kingdom,4
17680,23,1,184.39999866485596,United Kingdom,4
17458,15,1,316.4999998807907,United Kingdom,4
16765,294,1,34.0,United Kingdom,4
15028,8,4,627.1300011277199,United Kingdom,4
14798,52,3,173.74000072479248,United Kingdom,4
15648,204,2,639.5000057220459,United Kingdom,4
16999,23,2,484.81999683380127,United Kingdom,4
14673,3,5,1736.3999967575073,United Kingdom,4
12872,326,2,599.9700006842613,United Kingdom,4
13425,108,3,1624.210003376007,United Kingdom,4
14766,8,6,2473.3699984550476,United Kingdom,4
12446,57,1,1002.3099975585938,Other,0
13269,1,15,5343.279979646206,United Kingdom,4
13330,92,3,1140.9299869537354,United Kingdom,4
12528,9,6,1933.4799942970276,Germany,0
17214,60,6,1059.1199921667576,United Kingdom,4
14388,10,8,3212.8399658203125,United Kingdom,4
15167,320,1,158.79999995231628,United Kingdom,4
13975,31,6,2461.2399804592133,United Kingdom,4
16917,276,1,391.5200023651123,United Kingdom,4
13737,200,1,339.5999937057495,United Kingdom,4
14052,19,1,225.35999903082848,United Kingdom,4
15891,226,1,511.6799968481064,United Kingdom,4
15857,18,1,296.99999809265137,United Kingdom,4
12475,53,1,723.379997253418,Germany,0
17153,24,1,213.77999687194824,United Kingdom,4
14712,29,3,917.070004940033,United Kingdom,4
15714,11,2,330.0299970507622,United Kingdom,4
18135,29,5,681.9099926948547,United Kingdom,4
17734,53,3,700.6299958229065,United Kingdom,4
16984,88,2,4459.519990742207,United Kingdom,4
13993,42,9,3466.3600158691406,United Kingdom,4
16469,23,4,625.4199942350388,United Kingdom,4
16348,32,7,1415.650000065565,United Kingdom,4
17496,358,1,271.0500068664551,United Kingdom,4
13081,11,11,28337.379996299744,United Kingdom,4
15444,9,2,1411.209990978241,United Kingdom,4
14727,274,1,268.5799951553345,United Kingdom,4
17126,152,5,989.4499938488007,United Kingdom,4
14389,65,2,1043.4599885940552,United Kingdom,4
13479,200,2,300.94999599456787,United Kingdom,4
16800,11,1,1162.649993300438,United Kingdom,4
15986,30,1,168.11999988555908,United Kingdom,4
18121,149,2,653.2999973297119,United Kingdom,4
15930,67,1,426.63000297546387,United Kingdom,4
16332,28,7,1582.799991838634,United Kingdom,4
15108,141,4,1300.250005722046,Other,0
15145,4,4,1194.7299976348877,United Kingdom,4
13745,162,1,300.039999961853,United Kingdom,4
13271,37,1,211.4899978041649,United Kingdom,4
17006,4,4,781.7800033092499,United Kingdom,4
14314,106,1,119.99999856948853,United Kingdom,4
17029,110,2,716.0,United Kingdom,4
15349,158,2,463.9099960029125,United Kingdom,4
17243,1,26,8540.05000346899,United Kingdom,4
15799,75,3,884.1399945616722,United Kingdom,4
13949,2,6,2427.3199977874756,United Kingdom,4
14898,23,6,1269.3099982738495,United Kingdom,4
16681,72,6,1770.3399953842163,United Kingdom,4
13639,74,1,1033.3399953842163,United Kingdom,4
18215,89,1,299.34000301361084,United Kingdom,4
14761,58,2,255.9000005722046,United Kingdom,4
12370,51,4,3541.94000852108,Austria,1
12370,51,4,3541.94000852108,Other,0
12646,4,2,1346.9700031280518,Other,0
15466,85,1,334.52999725937843,United Kingdom,4
18173,86,4,2106.8400268554688,United Kingdom,4
12417,3,9,3649.100007534027,Belgium,1
12417,3,9,3649.100007534027,Spain,1
14971,35,3,1097.9799923449755,United Kingdom,4
17863,59,6,3159.9999952316284,United Kingdom,4
13811,183,3,814.5,Germany,0
15996,88,6,1032.579999446869,United Kingdom,4
16671,28,3,1692.270004272461,United Kingdom,4
16183,67,1,338.70999908447266,United Kingdom,4
13461,38,3,1445.0,United Kingdom,4
15372,137,1,2007.4000053405762,United Kingdom,4
15906,19,7,1567.6899975538254,United Kingdom,4
16229,87,2,1010.5999965667725,United Kingdom,4
12452,16,2,430.57000160217285,Switzerland,1
15825,172,1,532.9399948120117,United Kingdom,4
16217,235,2,304.2500047683716,United Kingdom,4
13067,82,1,115.4599986076355,United Kingdom,4
13068,10,2,344.0,United Kingdom,4
17425,19,2,759.169988155365,United Kingdom,4
17816,36,4,36.559999614953995,United Kingdom,4
14624,57,2,225.85000038146973,United Kingdom,4
14594,7,2,363.3299978375435,United Kingdom,4
16520,186,3,1046.5699990987778,United Kingdom,4
15834,70,4,2225.149992108345,United Kingdom,4
12426,194,1,582.7300004959106,Germany,0
13365,33,2,2225.3699975013733,United Kingdom,4
15952,33,4,781.909998357296,United Kingdom,4
13435,5,7,3809.8899903297424,United Kingdom,4
12398,45,1,1635.6599869728088,Switzerland,1
15700,172,2,696.6799993515015,United Kingdom,4
16278,100,1,566.3800010681152,United Kingdom,4
13598,47,1,160.03999960422516,United Kingdom,4
16967,189,1,319.0199975967407,United Kingdom,4
15219,176,1,305.75000190734863,United Kingdom,4
13320,78,4,1532.199999332428,United Kingdom,4
15266,338,1,119.29999923706055,United Kingdom,4
13338,157,1,487.020001411438,United Kingdom,4
18278,73,1,173.9000005722046,United Kingdom,4
12928,35,5,2062.6999893188477,United Kingdom,4
15152,9,13,4745.689976930618,United Kingdom,4
16609,15,7,5493.460002422333,United Kingdom,4
14800,47,12,4331.789992123842,United Kingdom,4
14651,67,2,653.7499997317791,United Kingdom,4
16394,56,5,1555.3399958610535,United Kingdom,4
12569,2,32,4124.689987659454,Germany,0
17345,15,4,519.6899980306625,United Kingdom,4
16889,194,3,1578.669996201992,United Kingdom,4
13717,32,6,1445.0099883079529,United Kingdom,4
15473,14,7,1771.1999969482422,United Kingdom,4
17078,36,2,378.2000017762184,United Kingdom,4
16497,49,6,2965.6900024414062,United Kingdom,4
18203,157,1,160.41999781131744,United Kingdom,4
16660,16,4,1267.6500148773193,United Kingdom,4
16313,3,2,274.1500024795532,United Kingdom,4
15254,127,1,300.3599967956543,United Kingdom,4
12602,58,1,153.11999702453613,France,0
18218,211,2,641.919997215271,United Kingdom,4
12540,19,17,13400.23995256424,Spain,1
13351,66,1,373.9400005340576,United Kingdom,4
14621,1,5,1788.35999584198,United Kingdom,4
16350,21,4,1116.469994544983,United Kingdom,4
16173,15,6,1418.3199906349182,United Kingdom,4
15786,46,3,4918.999988555908,United Kingdom,4
14591,15,4,1320.209987550974,United Kingdom,4
16809,23,5,914.6899847388268,United Kingdom,4
14748,29,5,1415.7499828338623,United Kingdom,4
14282,3,15,3701.4399518966675,United Kingdom,4
12601,189,5,577.0599994659424,Germany,0
16828,93,2,128.50000095367432,United Kingdom,4
12388,15,6,2780.660014152527,Other,0
16245,23,3,1413.6600031852722,United Kingdom,4
17955,198,4,557.2999956607819,United Kingdom,4
14524,31,9,1843.8300000429153,United Kingdom,4
13040,8,2,676.9899997711182,United Kingdom,4
17621,21,3,1379.9000053405762,United Kingdom,4
14517,33,2,330.4499988555908,United Kingdom,4
15717,234,1,150.3000020980835,United Kingdom,4
13826,176,1,189.5,United Kingdom,4
14323,114,2,605.0600008964539,United Kingdom,4
16024,12,1,251.02999891340733,United Kingdom,4
14825,3,12,2221.0099950432777,United Kingdom,4
14544,24,2,2004.299989104271,United Kingdom,4
16456,99,5,2158.179979979992,United Kingdom,4
15782,9,3,2614.7399864196777,United Kingdom,4
13899,16,2,388.51999950408936,United Kingdom,4
15009,12,3,1259.429996073246,United Kingdom,4
17405,1,3,1031.410004377365,United Kingdom,4
15948,8,2,955.2400026321411,United Kingdom,4
17648,60,4,1797.4999985694885,United Kingdom,4
15517,233,1,267.0300017595291,United Kingdom,4
13273,113,1,138.97999787330627,United Kingdom,4
15723,364,1,190.700000166893,United Kingdom,4
18036,32,3,403.1199961900711,United Kingdom,4
13607,40,1,675.5099952220917,United Kingdom,4
12845,267,4,354.0900020003319,United Kingdom,4
17670,227,1,205.69999885559082,United Kingdom,4
16777,80,2,222.61999863386154,United Kingdom,4
14138,1,2,965.8800077438354,United Kingdom,4
12458,71,2,947.4000062942505,Switzerland,1
17895,44,1,95.44999957084656,United Kingdom,4
15861,12,8,3146.9199847877026,United Kingdom,4
17682,10,6,2474.330005645752,United Kingdom,4
17764,50,2,772.5499976873398,United Kingdom,4
15764,88,6,3279.969989299774,United Kingdom,4
15923,372,1,127.07999885082245,United Kingdom,4
14732,8,8,2702.489990234375,United Kingdom,4
16242,8,7,3579.8599684238434,United Kingdom,4
16801,163,4,1594.2299981117249,United Kingdom,4
14886,252,1,364.7999963760376,United Kingdom,4
14023,7,2,584.0699987411499,United Kingdom,4
14404,33,6,1449.3199955672026,United Kingdom,4
15256,148,1,98.45000171661377,United Kingdom,4
12567,22,10,9401.280014038086,France,0
12639,238,1,486.10000133514404,Other,0
16333,7,22,26626.79998779297,United Kingdom,4
13743,2,7,1341.59996509552,United Kingdom,4
12436,99,1,509.00999546051025,Other,0
16379,4,4,2157.399983406067,United Kingdom,4
17888,21,8,715.9999951720238,United Kingdom,4
15777,241,4,1047.1100044250488,United Kingdom,4
13739,18,1,216.90000534057617,United Kingdom,4
16099,50,3,731.8999862670898,United Kingdom,4
14675,16,1,596.3599988818169,United Kingdom,4
15740,49,1,154.88000106811523,United Kingdom,4
13280,122,3,798.4599999189377,United Kingdom,4
13682,187,1,59.5,United Kingdom,4
15669,40,4,684.3399953842163,United Kingdom,4
16812,360,1,479.3500003814697,United Kingdom,4
12748,0,209,33053.18987746164,United Kingdom,4
15044,19,17,7634.729987978935,United Kingdom,4
17411,12,3,778.9399971961975,United Kingdom,4
15745,19,4,1094.590003490448,United Kingdom,4
12815,147,2,1063.4599990844727,Other,0
14595,19,6,1740.5999964475632,United Kingdom,4
16728,46,4,1048.2799932956696,United Kingdom,4
14709,15,13,4921.039889335632,United Kingdom,4
14793,21,1,228.98999691009521,United Kingdom,4
16466,33,7,1595.9599990844727,United Kingdom,4
17557,14,3,541.4599977731705,United Kingdom,4
13908,79,4,2369.5499963760376,United Kingdom,4
14475,71,3,925.8499975204468,United Kingdom,4
16364,11,2,705.7899968624115,United Kingdom,4
17950,72,3,482.20000056922436,United Kingdom,4
13715,281,5,1077.3900015354156,United Kingdom,4
13982,39,4,1871.8099890947342,United Kingdom,4
16112,143,4,195.73999977111816,United Kingdom,4
14785,10,2,77.39999771118164,United Kingdom,4
12794,53,2,860.4100008010864,Portugal,2
13562,81,3,1799.329963684082,United Kingdom,4
13894,23,3,564.6200046539307,United Kingdom,4
15689,119,2,254.0999994277954,United Kingdom,4
13720,116,4,799.8999948501587,United Kingdom,4
12630,9,2,1270.880000114441,Finland,1
18042,53,1,165.0499973297119,United Kingdom,4
13050,14,17,5836.859978437424,United Kingdom,4
14466,29,7,2272.3999948501587,United Kingdom,4
15491,95,6,3100.0900161266327,United Kingdom,4
12739,78,2,1013.0399842262268,Other,0
13173,4,2,353.6499952971935,United Kingdom,4
14447,18,5,1163.2300033569336,United Kingdom,4
16919,156,11,2592.2499721348286,United Kingdom,4
15981,24,8,3408.4799451828003,United Kingdom,4
12421,15,4,807.040002822876,Spain,1
16418,44,3,631.1199958920479,United Kingdom,4
14512,187,2,275.2799994945526,United Kingdom,4
13049,64,2,656.6800136566162,United Kingdom,4
14209,10,6,2073.430006980896,United Kingdom,4
15835,44,4,954.0899901390076,United Kingdom,4
16852,10,2,144.91000175476074,United Kingdom,4
16824,15,2,460.6399974822998,United Kingdom,4
12616,95,2,713.299991607666,France,0
16685,61,2,324.2399959564209,United Kingdom,4
12593,108,3,418.09999656677246,France,0
17742,113,2,355.11000537872314,United Kingdom,4
16235,40,5,867.3100004196167,United Kingdom,4
16843,42,16,10196.569957733154,United Kingdom,4
12654,10,5,601.9799995422363,Germany,0
17874,185,6,683.4599981307983,United Kingdom,4
12501,336,1,2169.39000749588,Germany,0
14239,43,11,2380.8499937057495,United Kingdom,4
17001,0,11,3989.5699667930603,United Kingdom,4
13334,82,3,3502.3199958205223,United Kingdom,4
15641,105,4,1887.199993610382,United Kingdom,4
15683,117,1,193.74999713897705,United Kingdom,4
17447,40,2,541.5300006866455,United Kingdom,4
15422,323,2,97.70000076293945,United Kingdom,4
13035,73,2,921.8800029754639,United Kingdom,4
15332,366,4,1661.0600061416626,Other,3
12550,79,1,964.8299942016602,Spain,1
17053,130,1,498.48000144958496,United Kingdom,4
13844,11,1,361.61999797821045,United Kingdom,4
18062,173,3,720.5199995040894,United Kingdom,4
13804,30,7,2588.389992713928,United Kingdom,4
17894,71,8,1118.9599909186363,United Kingdom,4
16208,44,2,664.2599939405918,United Kingdom,4
17656,73,5,1674.6900000572205,United Kingdom,4
16164,17,3,822.4800004959106,United Kingdom,4
15092,215,2,457.8099956512451,United Kingdom,4
18280,277,1,180.60000324249268,United Kingdom,4
15454,362,1,179.09999817609787,United Kingdom,4
15592,46,1,388.57999897003174,United Kingdom,4
18205,36,2,517.3599967956543,United Kingdom,4
15437,262,1,200.15999925136566,United Kingdom,4
17738,19,4,1879.0499954223633,United Kingdom,4
13692,24,3,1488.3200097084045,United Kingdom,4
16279,21,3,1502.7799959778786,United Kingdom,4
15106,17,5,1422.5200018882751,United Kingdom,4
17708,187,2,263.3299996852875,United Kingdom,4
17398,114,3,653.379994392395,United Kingdom,4
17027,78,6,877.559996008873,United Kingdom,4
12393,72,4,1582.6000127792358,Other,0
15175,71,1,224.1399974822998,United Kingdom,4
15504,81,1,52.829999685287476,United Kingdom,4
12358,1,2,1168.0600147247314,Austria,1
15130,169,1,330.1100044250488,United Kingdom,4
14436,98,1,89.05999946594238,United Kingdom,4
16404,70,1,443.04999923706055,United Kingdom,4
14457,310,1,113.63999843597412,United Kingdom,4
12481,22,10,5579.819988250732,Germany,0
16713,18,15,6910.779982745647,United Kingdom,4
16745,86,17,7180.6999925374985,United Kingdom,4
15793,14,3,965.6100025177002,United Kingdom,4
17837,42,8,1541.229997485876,United Kingdom,4
17931,134,2,408.359997600317,United Kingdom,4
15334,156,3,350.81999829411507,United Kingdom,4
17357,24,2,384.38999703526497,United Kingdom,4
12822,70,2,948.8799991607666,United Kingdom,4
12491,38,1,460.4000053405762,France,0
14754,44,2,638.0500011444092,United Kingdom,4
14660,86,2,285.7399996519089,United Kingdom,4
17720,26,4,1195.940001487732,United Kingdom,4
12576,35,5,1315.8299942016602,Other,0
13569,17,2,338.61999875307083,United Kingdom,4
13557,28,2,584.0599994659424,United Kingdom,4
15993,8,7,2777.669984996319,United Kingdom,4
14932,365,1,363.5299987792969,Other,0
13016,73,3,789.8900008201599,United Kingdom,4
13722,131,3,2375.410002708435,United Kingdom,4
15708,40,7,3235.2500032782555,United Kingdom,4
14178,8,7,1600.2599909752607,United Kingdom,4
15301,50,12,5049.949991226196,United Kingdom,4
17362,239,2,312.2300007343292,United Kingdom,4
14818,73,3,657.7999981641769,United Kingdom,4
16598,285,1,145.04999923706055,United Kingdom,4
15255,66,1,890.8499984741211,United Kingdom,4
15081,22,5,504.8000011444092,United Kingdom,4
14813,369,2,152.87999790906906,United Kingdom,4
13080,179,1,58.07999920845032,United Kingdom,4
16647,169,2,214.0600004196167,United Kingdom,4
17653,36,4,1207.5599908828735,United Kingdom,4
16834,227,1,413.45999813079834,United Kingdom,4
18075,23,10,2611.7500162124634,United Kingdom,4
16015,3,3,704.5499961972237,United Kingdom,4
14553,19,5,859.2699989378452,United Kingdom,4
14044,26,4,646.4199967980385,United Kingdom,4
16847,43,1,193.44000148773193,United Kingdom,4
15987,12,7,1432.7700019031763,United Kingdom,4
13802,138,3,4599.420007228851,United Kingdom,4
15067,78,3,1744.7599906921387,United Kingdom,4
17934,51,2,704.2500057220459,United Kingdom,4
15516,44,3,62.43000030517578,United Kingdom,4
15128,60,4,1470.9999918937683,United Kingdom,4
15303,290,1,574.0200033187866,United Kingdom,4
16701,8,13,5398.299996823072,United Kingdom,4
16181,73,1,305.5400037765503,United Kingdom,4
16882,66,3,705.1199984550476,United Kingdom,4
16601,40,1,242.69999778270721,United Kingdom,4
16427,263,2,241.05999928712845,United Kingdom,4
13781,250,1,127.8399977684021,United Kingdom,4
13038,80,3,908.4600038528442,United Kingdom,4
17324,17,4,986.4800003170967,United Kingdom,4
14753,87,1,563.149998664856,United Kingdom,4
17486,261,1,396.87000370025635,United Kingdom,4
16835,128,2,180.84999656677246,United Kingdom,4
13668,2,21,6309.829981684685,United Kingdom,4
15079,212,4,895.6100025177002,United Kingdom,4
16814,14,21,6416.700006842613,United Kingdom,4
16883,187,2,272.48000025749207,United Kingdom,4
15984,2,10,2780.629990786314,United Kingdom,4
12921,9,37,16587.08997488022,United Kingdom,4
12644,129,1,477.909996509552,Germany,0
16010,245,3,392.399997651577,United Kingdom,4
12375,10,2,457.4999942779541,Finland,1
14830,53,1,188.8799996972084,United Kingdom,4
14855,119,2,645.6499996185303,United Kingdom,4
15900,23,1,337.2800005674362,United Kingdom,4
